ssuid|pnum|panel|finyr3
66781691102918|101|2018|23219.145134
66781691102918|102|2018|34559.839957
66781691102918|103|2018|33775.462844
66781691102918|104|2018|23859.477851
66781691138918|101|2018|25410.848266
66781691138918|102|2018|31394.757081
66781691138918|103|2018|27576.741915
66781691138918|104|2018|31814.216778
66781691138918|105|2018|76098.064799
66781693206018|101|2018|6141.8794232
66781693229418|101|2018|17855.075982
66781693229418|102|2018|17697.698388
66781693263018|101|2018|11368.828192
66781693263018|102|2018|12004.613308
66781696706018|101|2018|6680.567878
66781696706018|102|2018|12591.727912
66781696725918|101|2018|6102.0517814
66781696725918|102|2018|7526.1750027
66782809251618|101|2018|15699.98604
66782809268918|101|2018|19974.399312
66782809268918|102|2018|19810.006385
66782809268918|103|2018|20986.1999
66782809268918|104|2018|20961.974642
66782809268918|105|2018|21559.447199
66782809268918|106|2018|21413.604264
66782813603518|101|2018|13455.840751
66782813603518|102|2018|43597.152327
66782813661318|102|2018|27105.734052
66782813663118|101|2018|10773.003061
66782813663118|102|2018|13796.495087
66782822861318|101|2018|22987.082461
66782822861318|102|2018|13889.339849
66782827602918|101|2018|8120.2164432
66782828551618|101|2018|12726.213288
66782828551618|102|2018|21959.668996
66782835937318|101|2018|8728.5536186
66782835967618|101|2018|20922.497195
66782835967618|102|2018|28100.44443
66782835967618|104|2018|32085.622131
66782835967618|105|2018|30608.040868
66782835973718|101|2018|22091.779401
66782835973718|102|2018|21778.865522
66782835973718|103|2018|19993.322578
66782835973718|104|2018|22067.79018
66782835973718|105|2018|22044.932105
66782835973718|106|2018|22044.932105
66782840824318|101|2018|47335.441601
66782840824318|102|2018|25890.449014
66782840838918|101|2018|21959.950101
66782840838918|102|2018|21327.445744
66782840838918|103|2018|21250.108492
66782840838918|104|2018|20474.141308
66782840838918|105|2018|20085.363422
66782840838918|106|2018|45629.886677
66782855251618|101|2018|7568.332827
66782868868918|101|2018|8874.068112
66782886006718|101|2018|14227.689702
66782886006718|102|2018|14712.099516
66782886073718|101|2018|24878.452844
66782886073718|102|2018|39663.314654
66782886073718|103|2018|51414.001001
66782892506718|101|2018|15777.716215
66782892506718|102|2018|10978.315006
66786002103318|101|2018|7757.3337494
66786002103318|102|2018|10982.001451
66786002125518|101|2018|13088.911032
66786002125518|102|2018|9088.8708428
66786002125518|103|2018|17120.441519
66786002126818|101|2018|7785.3477782
66786002126818|102|2018|5824.641277
66786002134418|101|2018|16230.725783
66786002134418|102|2018|21573.029713
66786002134418|103|2018|19489.318088
66786002134418|104|2018|44275.79213
66786002136618|101|2018|9865.6445511
66786002136618|102|2018|7957.4139011
66786002136618|103|2018|11139.545008
66786002159318|101|2018|16302.751973
66786002159318|102|2018|19473.761366
66786002168618|101|2018|12958.327497
66786002168618|102|2018|12218.343617
66786002175718|101|2018|24122.938413
66786002175718|102|2018|16386.358874
66786002175718|103|2018|25786.996987
66786002185118|101|2018|8839.107645
66786002185118|102|2018|8859.1676525
66786002363018|101|2018|8465.1008575
66786002363018|102|2018|23366.714091
66786002363018|103|2018|24510.910336
66786002363018|104|2018|27128.062242
66786002363018|105|2018|16952.950911
66786002363018|106|2018|40750.037689
66786003406018|101|2018|13100.776464
66786003454718|101|2018|3551.8287022
66786003463018|101|2018|20520.233492
66786003463018|102|2018|18654.82428
66786003497218|101|2018|5455.0010772
66786003708918|101|2018|9737.6776392
66786003708918|102|2018|9227.557607
66786003712018|101|2018|40846.017507
66786003712018|102|2018|40002.281047
66786003712318|101|2018|8086.9982211
66786003712318|102|2018|8590.8847777
66786003714018|101|2018|12371.676276
66786003714018|102|2018|15310.344167
66786003714018|103|2018|19161.062083
66786003714018|104|2018|15563.474001
66786003714018|105|2018|16010.309269
66786003716718|101|2018|3129.0891098
66786003716718|102|2018|7654.1669125
66786003725518|101|2018|13971.683778
66786003726818|101|2018|5985.6074049
66786003729718|101|2018|2962.4184606
66786003729718|102|2018|8460.2602155
66786003731118|101|2018|19922.639658
66786003731118|102|2018|29725.02651
66786003731118|103|2018|51529.340655
66786003732418|101|2018|9651.3495929
66786003739418|101|2018|32585.657476
66786003739418|102|2018|27562.832188
66786003740118|101|2018|9799.816541
66786003740118|102|2018|10568.673492
66786003748318|101|2018|10068.252826
66786003748318|102|2018|13447.428957
66786003775718|101|2018|4088.4856651
66786003778818|101|2018|15661.165856
66786003778818|102|2018|12592.483805
66786003786218|101|2018|5007.2484928
66786003786218|102|2018|5824.641277
66786003793018|101|2018|11111.17534
66786003793018|102|2018|14214.269492
66786003793018|103|2018|17679.084552
66786003793018|104|2018|15559.179288
66786003793018|105|2018|20863.721909
66786003797918|101|2018|7189.9757979
66786003797918|102|2018|7653.6369952
66786003799518|101|2018|8457.6619494
66786003799518|102|2018|9323.3641746
66786004640518|101|2018|10042.796132
66786004907018|101|2018|3901.6123895
66786004912318|101|2018|9590.1363615
66786004912318|102|2018|9700.9171279
66786004914018|101|2018|13963.566103
66786004914018|102|2018|20554.329604
66786004914018|103|2018|14992.347628
66786004919618|101|2018|3217.6409748
66786004919618|102|2018|6606.6352108
66786004919618|103|2018|9303.8574033
66786004925318|101|2018|6907.3772468
66786004925318|102|2018|12153.19679
66786004934418|101|2018|6874.4455949
66786004934418|102|2018|14749.417528
66786004946518|101|2018|8127.9927459
66786004946518|102|2018|4619.6168075
66786004953118|101|2018|12525.555364
66786004953118|102|2018|13318.169474
66786004953118|103|2018|17938.994249
66786004953118|104|2018|15667.503625
66786004993018|101|2018|19565.253201
66786004993018|102|2018|15847.709502
66786004993018|103|2018|18473.79245
66786004993018|104|2018|45247.23435
66786005700318|101|2018|10869.593676
66786005700318|102|2018|24283.600869
66786005715518|101|2018|8080.6268962
66786005715518|102|2018|25101.820107
66786005715518|103|2018|17894.146087
66786005723318|101|2018|19473.937732
66786005723318|102|2018|25180.975176
66786005723318|103|2018|15617.976423
66786005723318|104|2018|36334.542916
66786005725918|105|2018|6481.4052603
66786005739218|101|2018|11505.353906
66786005745818|101|2018|7655.1775748
66786005746718|101|2018|9227.9476305
66786005747018|101|2018|20601.438312
66786005753518|101|2018|7090.1690287
66786005753518|102|2018|4919.2099106
66786005758518|101|2018|5730.850625
66786005759918|101|2018|9258.76409
66786005759918|102|2018|7929.5755706
66786005761918|101|2018|17045.648805
66786005761918|102|2018|15142.266311
66786005769618|101|2018|32219.209886
66786005769618|102|2018|31612.607735
66786005775718|101|2018|5263.3396365
66786005789418|101|2018|9963.2815802
66786005789418|102|2018|9982.9685392
66786005789918|101|2018|15521.794993
66786005796618|101|2018|20607.998361
66786005796618|102|2018|22801.720063
66786005796618|103|2018|21476.4738
66786005796618|104|2018|27343.240877
66786005799918|101|2018|13031.366357
66786005799918|102|2018|15158.122051
66786007309918|101|2018|11177.433054
66786007309918|102|2018|11469.091084
66786007319518|101|2018|5710.4422448
66786007342018|101|2018|16581.466559
66786007345118|101|2018|18156.194575
66786007345118|102|2018|28188.234873
66786007345118|103|2018|25696.813576
66786007345118|104|2018|19834.950065
66786007345118|105|2018|21062.455628
66786007358418|101|2018|2738.1641083
66786007373718|101|2018|10470.784295
66786007373718|102|2018|9396.0254432
66786007388718|101|2018|11133.050935
66786008602318|101|2018|6947.9686146
66786008604018|101|2018|5287.898878
66786008604018|102|2018|7498.3149293
66786008612518|101|2018|11871.797352
66786008612518|102|2018|28009.991216
66786008625318|101|2018|14547.985506
66786008625318|102|2018|5480.594343
66786008634318|101|2018|6616.4695366
66786008636918|101|2018|6401.8856383
66786008636918|102|2018|15955.695733
66786008646718|101|2018|10759.223519
66786008646718|102|2018|11684.360795
66786008653718|101|2018|6262.793038
66786008653718|102|2018|3661.3304464
66786008653718|103|2018|10716.379217
66786008653718|104|2018|7529.7676066
66786008655418|101|2018|11785.788636
66786008655418|102|2018|5465.626717
66786008673718|102|2018|60193.641257
66786008689918|101|2018|14324.141979
66786008689918|102|2018|17885.679461
66786008696618|101|2018|14988.167705
66786008696618|102|2018|12295.574679
66786008696618|103|2018|11292.375012
66786008696618|104|2018|16710.384993
66786009203318|101|2018|25416.308112
66786009203318|102|2018|27045.590923
66786009203318|103|2018|29652.76433
66786009205418|101|2018|22078.621537
66786009205418|102|2018|22078.621537
66786009210818|101|2018|5000.9491576
66786009228518|101|2018|6940.8266746
66786009248918|101|2018|8839.1107269
66786009248918|102|2018|9743.8569643
66786009295418|101|2018|6869.3855494
66786009812518|101|2018|28493.046667
66786009828518|101|2018|22814.147778
66786009828518|102|2018|18921.764229
66786009866818|101|2018|28109.836565
66786011486218|101|2018|14215.656433
66786011486218|102|2018|15822.599856
66786011486218|103|2018|10729.850935
66786011486218|104|2018|10807.75844
66786011486218|105|2018|42228.258627
66786011491918|101|2018|7242.3515165
66786011491918|102|2018|13601.767266
66786011491918|103|2018|8946.1389145
66786012153118|101|2018|7417.0696249
66786012600918|101|2018|11128.365354
66786012600918|102|2018|13083.941952
66786012602718|101|2018|8384.8344763
66786012602718|102|2018|9366.6959722
66786012602718|103|2018|7717.2810401
66786012602718|104|2018|12032.066145
66786012605318|101|2018|13565.625569
66786012605318|102|2018|10785.636067
66786012605318|103|2018|16949.268756
66786012605318|104|2018|16481.132594
66786012605318|105|2018|20476.566571
66786012605318|106|2018|20476.566571
66786012608018|101|2018|6798.2992483
66786012608018|102|2018|7221.8892511
66786012608018|103|2018|7604.7327744
66786012613418|101|2018|4411.9735846
66786012613818|101|2018|10543.104196
66786012613818|102|2018|16937.270703
66786012613818|103|2018|16402.201049
66786012627618|101|2018|8488.8083657
66786012628018|101|2018|4308.11321
66786012632418|101|2018|7191.8744403
66786012642018|101|2018|2461.3469089
66786012652118|101|2018|14146.66949
66786012652118|102|2018|8098.1970192
66786012653718|101|2018|5433.1747006
66786012653718|102|2018|6343.9060975
66786012654718|101|2018|9867.4833399
66786012654718|102|2018|4393.3130521
66786012654718|103|2018|9339.6870138
66786012654718|104|2018|8628.3493807
66786012654718|105|2018|9272.1300123
66786012656818|101|2018|4462.5134449
66786012660218|101|2018|2817.6993918
66786012677218|101|2018|4559.5148554
66786012677218|102|2018|6236.2625477
66786012677218|103|2018|8158.7777479
66786012678818|101|2018|10958.473232
66786012678818|102|2018|9675.5065444
66786012678818|103|2018|11466.382954
66786012684018|101|2018|7580.4938306
66786012684018|102|2018|8005.3852557
66786012685518|101|2018|14416.74245
66786012685518|102|2018|20244.903925
66786012691918|101|2018|5720.6594085
66786012691918|102|2018|6938.5334207
66786012693018|101|2018|6035.7728575
66786012693018|102|2018|12346.484866
66786012696718|101|2018|4689.1145482
66786012697218|101|2018|4020.6411322
66786012697218|102|2018|4900.1911962
66786012699518|101|2018|21335.959213
66786012699518|102|2018|13484.304724
66786012699518|103|2018|43379.95824
66786013506718|101|2018|15840.01672
66786013506718|102|2018|19648.363707
66786013506718|103|2018|9265.1042121
66786013612518|101|2018|9403.7938789
66786013612518|102|2018|10095.384095
66786013618318|101|2018|6324.6050113
66786013628018|101|2018|12149.499387
66786013628018|102|2018|10877.8467
66786013628518|101|2018|15443.016558
66786013647018|101|2018|4793.4347993
66786013648918|101|2018|22590.303302
66786013648918|102|2018|27245.343125
66786013648918|103|2018|19422.183251
66786013648918|104|2018|32712.975833
66786013648918|105|2018|21679.474833
66786013659418|101|2018|7320.6449356
66786013659418|102|2018|10520.011733
66786013689918|101|2018|12303.638234
66786013689918|102|2018|11837.474032
66786013861918|101|2018|27588.663517
66786013861918|102|2018|27501.208708
66786013894418|101|2018|20063.087697
66786017205318|101|2018|9191.6859921
66786017206018|102|2018|38963.336846
66786017206018|103|2018|70632.395341
66786017214918|101|2018|15520.378653
66786017215518|101|2018|4107.6063602
66786017225518|101|2018|8568.9684166
66786017225518|102|2018|18117.825257
66786017226818|101|2018|7031.8662554
66786017226818|102|2018|6378.9364598
66786017228018|101|2018|20475.956826
66786017228018|102|2018|20931.657029
66786017228018|103|2018|21393.068642
66786017228018|104|2018|19371.612935
66786017238118|101|2018|16010.918703
66786017238118|102|2018|21335.959213
66786017238118|103|2018|21292.441487
66786017245818|101|2018|12153.19679
66786017245818|102|2018|8294.7860471
66786017245818|103|2018|19829.089085
66786017246618|101|2018|17643.150129
66786017252118|101|2018|9023.831068
66786017252118|102|2018|9970.746796
66786017252118|103|2018|10340.791919
66786017252118|104|2018|11497.693358
66786017254918|101|2018|6353.1829055
66786017254918|102|2018|7958.9941099
66786017254918|103|2018|7865.5100311
66786017259318|101|2018|7505.156999
66786017259918|101|2018|8334.1435831
66786017259918|102|2018|9029.0080847
66786017269618|101|2018|6343.9060975
66786017269618|102|2018|7371.146039
66786017270518|101|2018|4788.3373522
66786017270518|103|2018|12697.396602
66786017270518|106|2018|6847.5561868
66786017276518|101|2018|3849.7860365
66786017276518|102|2018|7860.6457502
66786017276518|103|2018|11013.221326
66786017276518|104|2018|9395.1951871
66786017276518|105|2018|8791.7926073
66786017277318|101|2018|5425.4307948
66786017277318|102|2018|12693.141366
66786017277318|103|2018|15887.295707
66786017284018|101|2018|13863.139129
66786017284018|102|2018|13173.601299
66786017296618|101|2018|16749.942164
66786017296618|102|2018|15436.514808
66786017296618|103|2018|22010.96907
66786017296618|104|2018|21893.979896
66786018508918|101|2018|6254.0508315
66786018523518|101|2018|13374.948293
66786018523518|102|2018|14659.856467
66786018523518|103|2018|16443.874842
66786018523518|104|2018|16007.60534
66786018526718|101|2018|2810.9634635
66786018537518|101|2018|5465.7829364
66786018578818|101|2018|2970.8933175
66786018591918|101|2018|2567.763314
66786019902318|101|2018|12087.535024
66786019902318|102|2018|9225.0682153
66786019902318|103|2018|11164.377413
66786019902318|104|2018|12252.945539
66786019903318|101|2018|6639.1361436
66786019903318|102|2018|5896.3610093
66786019904018|101|2018|10289.446905
66786019904018|103|2018|10976.860415
66786019909218|101|2018|14373.054664
66786019909218|102|2018|14291.864252
66786019909218|103|2018|19880.134092
66786019909218|104|2018|20351.500605
66786019909218|105|2018|20351.500605
66786019936318|101|2018|8876.9756698
66786019936318|102|2018|6440.7419698
66786019967618|101|2018|11907.393264
66786019974618|101|2018|3805.5347431
66786020406018|101|2018|27014.961401
66786020406018|102|2018|29736.545995
66786020406018|103|2018|29667.511888
66786020406018|104|2018|30329.251419
66786020406018|105|2018|28146.877014
66786020419718|101|2018|14860.762587
66786020420718|101|2018|27065.526215
66786020420718|102|2018|28100.319513
66786020420718|103|2018|39401.881311
66786020420718|104|2018|30918.023315
66786020461918|101|2018|15316.361712
66786020475318|101|2018|14314.534537
66786020975518|101|2018|22610.70665
66786020975518|102|2018|22301.562231
66786021595018|101|2018|10760.35748
66786021595018|102|2018|13114.733957
66786021595018|103|2018|6196.767887
66786022203518|101|2018|15166.454214
66786022203518|102|2018|23795.515362
66786022203518|103|2018|19865.540509
66786022251618|101|2018|11191.07573
66786022263118|104|2018|12167.556548
66786022268918|101|2018|12860.823946
66786022273718|101|2018|9782.3022753
66786022885118|101|2018|8426.224791
66786027447718|101|2018|3960.7659517
66786027486218|101|2018|13364.842552
66786027486218|102|2018|12618.10977
66786027486218|103|2018|13820.831452
66786027486218|104|2018|19489.318088
66786027493018|101|2018|7172.6103253
66786028508518|101|2018|7840.6540098
66786028508518|102|2018|11087.616363
66786028518318|101|2018|33827.822765
66786028518318|102|2018|32280.752023
66786028569218|101|2018|5759.6325394
66786028570518|101|2018|2721.6335093
66786028589918|101|2018|9191.6859921
66786028589918|102|2018|11357.550196
66786028593218|101|2018|10777.638351
66786028593218|102|2018|8427.8197955
66786028593218|103|2018|8265.9606631
66786029410818|101|2018|15468.584835
66786029410818|102|2018|12192.020609
66786029417918|101|2018|29154.018024
66786029417918|103|2018|30210.223154
66786029428518|101|2018|24990.71432
66786029428518|102|2018|22450.330574
66786030203518|101|2018|12033.717403
66786030203518|102|2018|10798.533492
66786030206718|101|2018|23717.647943
66786030206718|102|2018|25600.601584
66786030263118|101|2018|12033.717403
66786030263118|102|2018|10389.296933
66786030312518|101|2018|27673.249359
66786030312518|102|2018|22515.208656
66786030312518|103|2018|44952.847692
66786030312518|104|2018|40705.201315
66786030317918|101|2018|5836.0296073
66786030317918|102|2018|11116.243133
66786030328518|101|2018|10151.133897
66786030328518|102|2018|8433.7514569
66786030336618|101|2018|29952.884237
66786030336618|102|2018|23078.512601
66786030336618|103|2018|18307.275775
66786030336618|104|2018|18307.275775
66786030336618|105|2018|26704.717166
66786030366818|101|2018|9771.152262
66786032009918|101|2018|8830.9145768
66786032009918|102|2018|7563.1481495
66786032015918|101|2018|5520.2632318
66786032015918|102|2018|6477.7717022
66786032016718|101|2018|6944.6125897
66786032016718|102|2018|5261.4190058
66786032039218|101|2018|20966.503802
66786032039218|102|2018|23630.15871
66786032039218|103|2018|19944.495507
66786032039218|104|2018|19944.495507
66786032063118|101|2018|11656.747444
66786032063118|102|2018|16672.339702
66786032066818|101|2018|13920.115692
66786032067618|101|2018|12073.279041
66786032067618|102|2018|17700.740205
66786032088718|101|2018|14388.444826
66786032088718|102|2018|10024.910549
66786032306718|101|2018|12005.26669
66786032306718|102|2018|10773.003061
66786032351618|101|2018|15082.111908
66786032351618|102|2018|23495.355377
66786032367618|101|2018|10867.400885
66786032367618|102|2018|10364.73404
66786032373718|101|2018|6683.1941738
66786032373718|102|2018|6395.1354224
66786033401818|101|2018|13029.433741
66786033401818|102|2018|11298.311604
66786033406118|101|2018|9414.6421771
66786033450618|101|2018|5457.5778262
66786033473018|101|2018|6102.811083
66786033473018|102|2018|8055.17649
66786033475118|101|2018|8332.7010912
66786033478418|101|2018|10473.963286
66786033478418|102|2018|9887.8798458
66786033478418|103|2018|11458.800891
66786033478418|104|2018|26290.594473
66786034204618|101|2018|20917.316535
66786034204618|102|2018|16942.870741
66786034204618|103|2018|42930.0275
66786034204618|104|2018|13368.325115
66786034219418|101|2018|4761.3745276
66786034228018|101|2018|18868.490467
66786034228018|102|2018|11931.317927
66786034228018|103|2018|11096.943008
66786034246518|101|2018|6186.2142498
66786034256818|101|2018|3284.5665372
66786034277018|101|2018|11925.097993
66786034277018|102|2018|16807.051873
66786034277018|103|2018|10695.240948
66786034277018|104|2018|9731.9145725
66786034293218|101|2018|8633.2215557
66786034293218|102|2018|8753.4391248
66786034431818|101|2018|11049.727044
66786034431818|102|2018|10631.071432
66786035900318|101|2018|13003.491249
66786035900318|102|2018|9967.484877
66786035959418|101|2018|5546.3077977
66786038200318|101|2018|8464.2222494
66786038200318|102|2018|9100.800311
66786038202918|101|2018|38250.696652
66786038202918|102|2018|32873.491341
66786038202918|103|2018|34635.939772
66786038204618|101|2018|8356.1608514
66786038204618|102|2018|7858.8544452
66786038209218|101|2018|9622.8013944
66786038209918|101|2018|5669.4526927
66786038219618|101|2018|4937.4293656
66786038219618|102|2018|7833.2995266
66786038219618|103|2018|6696.4942188
66786038219618|104|2018|8325.5753052
66786038219618|105|2018|7713.2260672
66786038253118|101|2018|10812.387977
66786038253118|102|2018|9153.7357365
66786038265518|101|2018|16936.877842
66786038273818|101|2018|9101.3668344
66786038273818|102|2018|7653.6369952
66786038277218|101|2018|8121.3008317
66786038277218|102|2018|4411.9735846
66786038280418|101|2018|16966.144825
66786038280418|102|2018|24193.495359
66786038285118|101|2018|13359.382846
66786038285118|102|2018|13384.62679
66786038285118|103|2018|17260.377039
66786038285118|104|2018|17260.377039
66786038285118|105|2018|16330.836745
66786038291618|101|2018|4528.0492661
66786038299918|101|2018|4164.5991018
66786040000318|101|2018|23655.725999
66786040000318|102|2018|23655.725999
66786040005318|101|2018|10063.634606
66786040011618|101|2018|4221.9830614
66786040046718|101|2018|5131.6812065
66786040046718|102|2018|5844.3059919
66786040048218|101|2018|30696.547294
66786040048218|102|2018|21722.983519
66786040053618|101|2018|5131.6812065
66786040053618|102|2018|6340.8744536
66786040058518|101|2018|6544.1859297
66786040058518|102|2018|7379.4974157
66786040068718|101|2018|27542.641388
66786040068718|102|2018|39693.8433
66786040068718|103|2018|31072.808364
66786040085118|102|2018|9254.885791
66786040085118|103|2018|7896.0954017
66786040091918|101|2018|2428.2897616
66786040302918|101|2018|12073.279041
66786040302918|102|2018|13322.516847
66786040338118|101|2018|5201.0928985
66786040338118|102|2018|9391.0789222
66786040338118|103|2018|12644.490787
66786040358418|101|2018|6238.3139229
66786040358418|102|2018|4929.2891895
66786040359318|101|2018|11866.911673
66786040359918|101|2018|5422.4881033
66786040368718|101|2018|30015.162992
66786040368718|102|2018|19663.857426
66786040378718|101|2018|9695.1911816
66786040616018|101|2018|24072.195301
66786040616018|102|2018|13457.247099
66786040616018|103|2018|24201.398135
66786040616018|104|2018|23246.11781
66786040616018|105|2018|14288.461311
66786040619418|101|2018|10772.417006
66786040619418|102|2018|15249.772893
66786040631818|101|2018|11151.618092
66786040631818|102|2018|9856.1153849
66786040631818|103|2018|19428.913108
66786040631818|104|2018|19428.913108
66786040652118|101|2018|6045.5722573
66786040655218|101|2018|12742.315581
66786040656818|101|2018|3154.6604413
66786040658818|101|2018|29023.208585
66786040673818|101|2018|5551.148945
66786040673818|102|2018|4754.2257946
66786040678418|101|2018|18162.637042
66786040678418|102|2018|16918.394925
66786040678418|103|2018|31160.120428
66786040691618|101|2018|16738.929528
66786040691618|102|2018|13762.767352
66786040691618|103|2018|13820.831452
66786040691618|104|2018|13689.402165
66786040691618|105|2018|13788.798436
66786040819818|101|2018|5243.7402016
66786040875118|101|2018|12239.342655
66786040875118|102|2018|12530.820023
66786041512718|101|2018|13349.088085
66786041512718|102|2018|15939.000834
66786041512718|103|2018|21718.012905
66786041512718|104|2018|19215.918792
66786041808918|101|2018|6889.7665902
66786041831218|101|2018|13590.470035
66786041831218|102|2018|11432.03677
66786041832418|101|2018|8199.8807375
66786041832418|102|2018|7985.7581034
66786041834318|101|2018|2704.4352007
66786041837518|101|2018|7011.0853066
66786041837518|102|2018|6957.0634387
66786041840118|101|2018|16536.004721
66786041840118|102|2018|14659.856467
66786041840118|103|2018|16443.874842
66786041840118|104|2018|14275.560969
66786041840118|105|2018|18609.913485
66786041853118|101|2018|13660.505872
66786041853118|102|2018|14732.258068
66786041853118|103|2018|13400.746678
66786041853118|104|2018|19262.713835
66786041853718|101|2018|12413.744723
66786041853718|102|2018|15325.751563
66786041853718|103|2018|35102.853283
66786041886818|101|2018|16405.542717
66786042114218|101|2018|31954.555623
66786042114218|102|2018|20741.726499
66786042114218|103|2018|19214.738909
66786042134418|101|2018|5227.2713974
66786042134418|102|2018|5520.2632318
66786042148218|101|2018|18826.993992
66786042148218|102|2018|21586.407688
66786042148218|103|2018|25753.304032
66786042148218|104|2018|28356.917547
66786042148218|105|2018|25148.253865
66786042148218|106|2018|25089.966893
66786042149418|101|2018|24125.160698
66786042149418|102|2018|21370.644349
66786042149418|103|2018|23859.477851
66786042149418|104|2018|24196.783579
66786042155318|101|2018|25326.412046
66786042155318|102|2018|34845.595094
66786042165518|101|2018|15425.871458
66786042165518|102|2018|13471.108812
66786042168718|101|2018|20629.38643
66786042168718|102|2018|15643.457966
66786043812718|101|2018|11357.354995
66786043812718|102|2018|11771.203366
66786043819618|101|2018|5287.2112847
66786043819618|102|2018|3440.0425907
66786043848918|101|2018|19186.477767
66786043848918|102|2018|14806.886864
66786043848918|103|2018|15935.424296
66786043848918|104|2018|12647.080112
66786043848918|105|2018|18344.557172
66786043859418|101|2018|11106.322505
66786043859418|102|2018|11603.843015
66786043859418|103|2018|19384.386129
66786043864718|101|2018|4107.6063602
66786043893518|101|2018|10555.127562
66786043893518|102|2018|11348.958637
66786047200918|101|2018|7617.6189236
66786047200918|102|2018|7312.2345839
66786047208018|101|2018|8457.6619494
66786047208018|102|2018|9323.3641746
66786047209918|101|2018|9199.8171471
66786047209918|102|2018|9095.8975236
66786047215918|101|2018|8480.3780309
66786047215918|102|2018|12305.075884
66786047219618|101|2018|4767.9844233
66786047223518|101|2018|14517.135443
66786047223518|102|2018|13637.680041
66786047227618|101|2018|7299.7000367
66786047233418|101|2018|11283.315479
66786047242018|101|2018|19312.072983
66786047242018|102|2018|15377.218598
66786047242018|103|2018|12489.073843
66786047244018|101|2018|2738.1641083
66786047248018|101|2018|7109.7459826
66786047248918|101|2018|10320.406631
66786047250918|101|2018|6469.5291898
66786047250918|102|2018|5058.995709
66786047250918|103|2018|6994.4047281
66786047250918|104|2018|6491.1146982
66786047250918|105|2018|8055.9277161
66786047250918|106|2018|9227.2543134
66786047250918|107|2018|8355.3604207
66786047250918|108|2018|12032.066145
66786047253518|101|2018|7585.8498862
66786047259418|101|2018|16302.751973
66786047259418|102|2018|16485.432321
66786047259918|101|2018|22579.798787
66786047259918|102|2018|29262.016437
66786047259918|103|2018|21224.920664
66786047270518|101|2018|18670.152058
66786047277318|101|2018|3416.8433521
66786047277318|102|2018|6506.2303013
66786047288018|101|2018|7916.8146884
66786049402318|101|2018|6580.4851296
66786049406718|101|2018|49571.56849
66786049410818|101|2018|11445.52672
66786049410818|102|2018|9627.752533
66786049412518|101|2018|13019.577465
66786049412518|102|2018|11432.03677
66786049413818|101|2018|8334.5809367
66786049425318|101|2018|16966.144825
66786049425318|102|2018|19407.57288
66786049436918|101|2018|19312.072983
66786049436918|102|2018|12489.073843
66786049496018|101|2018|10867.100703
66786049496018|102|2018|10505.090192
66786050112518|101|2018|8087.8728587
66786050123318|101|2018|19147.003304
66786050123318|102|2018|50115.754835
66786050123318|103|2018|56094.155777
66786050123318|104|2018|56094.155777
66786050123318|105|2018|41987.596709
66786050125318|101|2018|4737.456767
66786050125318|102|2018|7763.1290441
66786050175718|101|2018|8816.8792194
66786050175718|102|2018|8990.7062283
66786050195018|101|2018|10401.717439
66786050195018|102|2018|35074.633526
66786050816718|101|2018|10069.387901
66786050838918|101|2018|16674.811285
66786050849418|101|2018|20243.376412
66786050859318|101|2018|11469.091084
66786052700918|101|2018|6838.5663972
66786052732418|101|2018|9019.3414298
66786052752118|101|2018|5911.7760334
66786052785518|101|2018|5977.5185651
66786052785518|102|2018|5660.2575839
66786053306718|101|2018|15316.361712
66786053374618|101|2018|9910.6770061
66786053374618|102|2018|14133.855508
66786053377018|101|2018|13242.925388
66786053389918|101|2018|11432.03677
66786053389918|102|2018|13590.470035
66786055096718|101|2018|15140.301638
66786055212518|101|2018|8943.0063867
66786055218318|101|2018|11531.143758
66786055223518|101|2018|10835.81249
66786055228518|101|2018|12872.603398
66786055228518|102|2018|16854.144486
66786055236318|101|2018|14669.926511
66786055236318|102|2018|13457.247099
66786055236318|103|2018|19579.517592
66786055236318|104|2018|18826.159804
66786055236618|101|2018|16103.585661
66786055236618|102|2018|9293.4373854
66786055236618|103|2018|15612.265713
66786055236618|104|2018|15965.884437
66786055248018|101|2018|5896.9977161
66786055248018|102|2018|7748.7140811
66786055248918|101|2018|17160.380982
66786055254918|101|2018|3695.6018634
66786055264718|101|2018|18467.130001
66786055264718|102|2018|16586.839396
66786055264718|103|2018|20302.445115
66786055264718|104|2018|13989.757338
66786055289918|101|2018|9773.9421495
66786055289918|102|2018|8351.4714534
66786055296018|101|2018|17783.829619
66786055296018|102|2018|30158.981825
66786055296018|103|2018|25681.096833
66786055296018|104|2018|35878.025726
66786055296018|105|2018|35019.58757
66786055296018|107|2018|37999.221897
66786055525518|101|2018|4983.9842017
66786055527718|101|2018|29710.963579
66786055542018|101|2018|4648.5458737
66786055542018|102|2018|7087.6634578
66786055542018|103|2018|7087.6634578
66786055569618|101|2018|9956.7326657
66786055569618|102|2018|23128.799919
66786055577218|101|2018|3170.6449437
66786055577218|102|2018|4496.0190929
66786055578718|101|2018|16890.32888
66786055578718|102|2018|13681.040706
66786055578718|103|2018|19454.686423
66786055580418|101|2018|9395.9658049
66786055580418|102|2018|7386.2267738
66786058810818|101|2018|22435.101723
66786058810818|102|2018|12697.410197
66786058810818|103|2018|16508.801189
66786058810818|104|2018|15599.246578
66786058847018|101|2018|11432.03677
